idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
177	Um3	-3.0	18	0.500000000000	20.0	0.050000000000	-0.888926365689	32	0.500000000000	-0.908926365689	m0p908926	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b20p0_mum0p908926_minus_0p02	916000177	1907193177	Um3_L6_N018_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_remaining_N32_beta20_cnms.tsv	muL6Um3N18b20p0minus_0p02
178	Um3	-3.0	18	0.500000000000	20.0	0.050000000000	-0.888926365689	32	0.500000000000	-0.888926365689	m0p888926	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b20p0_mum0p888926_center	916000178	1907193178	Um3_L6_N018_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_remaining_N32_beta20_cnms.tsv	muL6Um3N18b20p0center
179	Um3	-3.0	18	0.500000000000	20.0	0.050000000000	-0.888926365689	32	0.500000000000	-0.868926365689	m0p868926	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b20p0_mum0p868926_plus_0p02	916000179	1907193179	Um3_L6_N018_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_remaining_N32_beta20_cnms.tsv	muL6Um3N18b20p0plus_0p02
180	Um3	-3.0	26	0.722222222222	2.0	0.500000000000	-0.512139415341	46	0.718750000000	-0.532139415341	m0p532139	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p0_mum0p532139_minus_0p02	916000180	1907193180	Um3_L6_N026_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p0minus_0p02
181	Um3	-3.0	26	0.722222222222	2.0	0.500000000000	-0.512139415341	46	0.718750000000	-0.512139415341	m0p512139	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p0_mum0p512139_center	916000181	1907193181	Um3_L6_N026_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p0center
182	Um3	-3.0	26	0.722222222222	2.0	0.500000000000	-0.512139415341	46	0.718750000000	-0.492139415341	m0p492139	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p0_mum0p492139_plus_0p02	916000182	1907193182	Um3_L6_N026_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p0plus_0p02
183	Um3	-3.0	26	0.722222222222	2.2	0.454545454545	-0.497167820575	46	0.718750000000	-0.517167820575	m0p517168	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p2_mum0p517168_minus_0p02	916000183	1907193183	Um3_L6_N026_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p2minus_0p02
184	Um3	-3.0	26	0.722222222222	2.2	0.454545454545	-0.497167820575	46	0.718750000000	-0.497167820575	m0p497168	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p2_mum0p497168_center	916000184	1907193184	Um3_L6_N026_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p2center
185	Um3	-3.0	26	0.722222222222	2.2	0.454545454545	-0.497167820575	46	0.718750000000	-0.477167820575	m0p477168	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p2_mum0p477168_plus_0p02	916000185	1907193185	Um3_L6_N026_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p2plus_0p02
186	Um3	-3.0	26	0.722222222222	2.5	0.400000000000	-0.478860444131	46	0.718750000000	-0.498860444131	m0p498860	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p5_mum0p498860_minus_0p02	916000186	1907193186	Um3_L6_N026_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p5minus_0p02
187	Um3	-3.0	26	0.722222222222	2.5	0.400000000000	-0.478860444131	46	0.718750000000	-0.478860444131	m0p478860	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p5_mum0p478860_center	916000187	1907193187	Um3_L6_N026_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p5center
188	Um3	-3.0	26	0.722222222222	2.5	0.400000000000	-0.478860444131	46	0.718750000000	-0.458860444131	m0p458860	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p5_mum0p458860_plus_0p02	916000188	1907193188	Um3_L6_N026_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p5plus_0p02
189	Um3	-3.0	26	0.722222222222	2.9	0.344827586207	-0.459003161469	46	0.718750000000	-0.479003161469	m0p479003	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p9_mum0p479003_minus_0p02	916000189	1907193189	Um3_L6_N026_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p9minus_0p02
190	Um3	-3.0	26	0.722222222222	2.9	0.344827586207	-0.459003161469	46	0.718750000000	-0.459003161469	m0p459003	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p9_mum0p459003_center	916000190	1907193190	Um3_L6_N026_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p9center
191	Um3	-3.0	26	0.722222222222	2.9	0.344827586207	-0.459003161469	46	0.718750000000	-0.439003161469	m0p439003	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b2p9_mum0p439003_plus_0p02	916000191	1907193191	Um3_L6_N026_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b2p9plus_0p02
192	Um3	-3.0	26	0.722222222222	3.3	0.303030303030	-0.442970268190	46	0.718750000000	-0.462970268190	m0p462970	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b3p3_mum0p462970_minus_0p02	916000192	1907193192	Um3_L6_N026_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b3p3minus_0p02
193	Um3	-3.0	26	0.722222222222	3.3	0.303030303030	-0.442970268190	46	0.718750000000	-0.442970268190	m0p442970	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b3p3_mum0p442970_center	916000193	1907193193	Um3_L6_N026_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b3p3center
194	Um3	-3.0	26	0.722222222222	3.3	0.303030303030	-0.442970268190	46	0.718750000000	-0.422970268190	m0p422970	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b3p3_mum0p422970_plus_0p02	916000194	1907193194	Um3_L6_N026_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b3p3plus_0p02
195	Um3	-3.0	26	0.722222222222	4.0	0.250000000000	-0.419326120219	46	0.718750000000	-0.439326120219	m0p439326	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b4p0_mum0p439326_minus_0p02	916000195	1907193195	Um3_L6_N026_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b4p0minus_0p02
196	Um3	-3.0	26	0.722222222222	4.0	0.250000000000	-0.419326120219	46	0.718750000000	-0.419326120219	m0p419326	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b4p0_mum0p419326_center	916000196	1907193196	Um3_L6_N026_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b4p0center
197	Um3	-3.0	26	0.722222222222	4.0	0.250000000000	-0.419326120219	46	0.718750000000	-0.399326120219	m0p399326	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b4p0_mum0p399326_plus_0p02	916000197	1907193197	Um3_L6_N026_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b4p0plus_0p02
198	Um3	-3.0	26	0.722222222222	5.0	0.200000000000	-0.391659186210	46	0.718750000000	-0.411659186210	m0p411659	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b5p0_mum0p411659_minus_0p02	916000198	1907193198	Um3_L6_N026_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b5p0minus_0p02
199	Um3	-3.0	26	0.722222222222	5.0	0.200000000000	-0.391659186210	46	0.718750000000	-0.391659186210	m0p391659	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b5p0_mum0p391659_center	916000199	1907193199	Um3_L6_N026_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b5p0center
200	Um3	-3.0	26	0.722222222222	5.0	0.200000000000	-0.391659186210	46	0.718750000000	-0.371659186210	m0p371659	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b5p0_mum0p371659_plus_0p02	916000200	1907193200	Um3_L6_N026_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b5p0plus_0p02
201	Um3	-3.0	26	0.722222222222	6.7	0.149253731343	-0.358854688951	46	0.718750000000	-0.378854688951	m0p378855	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b6p7_mum0p378855_minus_0p02	916000201	1907193201	Um3_L6_N026_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b6p7minus_0p02
202	Um3	-3.0	26	0.722222222222	6.7	0.149253731343	-0.358854688951	46	0.718750000000	-0.358854688951	m0p358855	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b6p7_mum0p358855_center	916000202	1907193202	Um3_L6_N026_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b6p7center
203	Um3	-3.0	26	0.722222222222	6.7	0.149253731343	-0.358854688951	46	0.718750000000	-0.338854688951	m0p338855	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b6p7_mum0p338855_plus_0p02	916000203	1907193203	Um3_L6_N026_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b6p7plus_0p02
204	Um3	-3.0	26	0.722222222222	10.0	0.100000000000	-0.339220117358	46	0.718750000000	-0.359220117358	m0p359220	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b10p0_mum0p359220_minus_0p02	916000204	1907193204	Um3_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b10p0minus_0p02
205	Um3	-3.0	26	0.722222222222	10.0	0.100000000000	-0.339220117358	46	0.718750000000	-0.339220117358	m0p339220	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b10p0_mum0p339220_center	916000205	1907193205	Um3_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b10p0center
206	Um3	-3.0	26	0.722222222222	10.0	0.100000000000	-0.339220117358	46	0.718750000000	-0.319220117358	m0p319220	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b10p0_mum0p319220_plus_0p02	916000206	1907193206	Um3_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um3N26b10p0plus_0p02
207	Um3	-3.0	26	0.722222222222	20.0	0.050000000000	-0.339286176705	46	0.718750000000	-0.359286176705	m0p359286	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b20p0_mum0p359286_minus_0p02	916000207	1907193207	Um3_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um3N26b20p0minus_0p02
208	Um3	-3.0	26	0.722222222222	20.0	0.050000000000	-0.339286176705	46	0.718750000000	-0.339286176705	m0p339286	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b20p0_mum0p339286_center	916000208	1907193208	Um3_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um3N26b20p0center
209	Um3	-3.0	26	0.722222222222	20.0	0.050000000000	-0.339286176705	46	0.718750000000	-0.319286176705	m0p319286	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot026_n0.722222_b20p0_mum0p319286_plus_0p02	916000209	1907193209	Um3_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um3N26b20p0plus_0p02
210	Um3	-3.0	32	0.888888888889	2.0	0.500000000000	-0.217854526212	56	0.875000000000	-0.237854526212	m0p237855	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p0_mum0p237855_minus_0p02	916000210	1907193210	Um3_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p0minus_0p02
211	Um3	-3.0	32	0.888888888889	2.0	0.500000000000	-0.217854526212	56	0.875000000000	-0.217854526212	m0p217855	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p0_mum0p217855_center	916000211	1907193211	Um3_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p0center
212	Um3	-3.0	32	0.888888888889	2.0	0.500000000000	-0.217854526212	56	0.875000000000	-0.197854526212	m0p197855	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p0_mum0p197855_plus_0p02	916000212	1907193212	Um3_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p0plus_0p02
213	Um3	-3.0	32	0.888888888889	2.2	0.454545454545	-0.209627581969	56	0.875000000000	-0.229627581969	m0p229628	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p2_mum0p229628_minus_0p02	916000213	1907193213	Um3_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p2minus_0p02
214	Um3	-3.0	32	0.888888888889	2.2	0.454545454545	-0.209627581969	56	0.875000000000	-0.209627581969	m0p209628	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p2_mum0p209628_center	916000214	1907193214	Um3_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p2center
215	Um3	-3.0	32	0.888888888889	2.2	0.454545454545	-0.209627581969	56	0.875000000000	-0.189627581969	m0p189628	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p2_mum0p189628_plus_0p02	916000215	1907193215	Um3_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p2plus_0p02
216	Um3	-3.0	32	0.888888888889	2.5	0.400000000000	-0.198392141291	56	0.875000000000	-0.218392141291	m0p218392	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p5_mum0p218392_minus_0p02	916000216	1907193216	Um3_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p5minus_0p02
217	Um3	-3.0	32	0.888888888889	2.5	0.400000000000	-0.198392141291	56	0.875000000000	-0.198392141291	m0p198392	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p5_mum0p198392_center	916000217	1907193217	Um3_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p5center
218	Um3	-3.0	32	0.888888888889	2.5	0.400000000000	-0.198392141291	56	0.875000000000	-0.178392141291	m0p178392	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p5_mum0p178392_plus_0p02	916000218	1907193218	Um3_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p5plus_0p02
219	Um3	-3.0	32	0.888888888889	2.9	0.344827586207	-0.185483606708	56	0.875000000000	-0.205483606708	m0p205484	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p9_mum0p205484_minus_0p02	916000219	1907193219	Um3_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p9minus_0p02
220	Um3	-3.0	32	0.888888888889	2.9	0.344827586207	-0.185483606708	56	0.875000000000	-0.185483606708	m0p185484	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p9_mum0p185484_center	916000220	1907193220	Um3_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p9center
221	Um3	-3.0	32	0.888888888889	2.9	0.344827586207	-0.185483606708	56	0.875000000000	-0.165483606708	m0p165484	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b2p9_mum0p165484_plus_0p02	916000221	1907193221	Um3_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b2p9plus_0p02
